DESTINATION,IATA_CODE,AIRLINE,AIRCRAFT,DATETIME,DEPART_TIME,DEPART_DATETIME,DELAY_MINUTES,WEATHER,TEMP,DEST_CODE,AIRLINE_CODE,AIRCRAFT_CODE
Lisbon,LIS,Swiss,A320,2025-05-01 21:25:00,21:58,2025-05-01 21:58:00,33,1,17.0,90,88,3
Berlin,BER,easyJet,A320,2025-05-01 21:15:00,21:07,2025-05-01 21:07:00,-8,1,17.0,18,98,3
Athens,ATH,Swiss,A21N,2025-05-01 21:20:00,21:29,2025-05-01 21:29:00,9,1,17.0,8,88,1
Stockholm,ARN,Swiss,A20N,2025-05-01 21:25:00,21:28,2025-05-01 21:28:00,3,1,17.0,157,88,0
Tel Aviv,TLV,El Al,B738,2025-05-01 21:15:00,21:21,2025-05-01 21:21:00,6,1,17.0,165,36,14
Johannesburg,JNB,Swiss,A343,2025-05-01 22:40:00,22:50,2025-05-01 22:50:00,10,1,15.9,78,88,7
Milan,MXP,Helvetic Airways,E195,2025-05-01 22:40:00,22:48,2025-05-01 22:48:00,8,1,15.9,108,57,42
Singapore,SIN,Swiss,B77W,2025-05-01 22:40:00,23:05,2025-05-01 23:05:00,25,1,15.9,153,88,20
Sao Paulo,GRU,Swiss,B77W,2025-05-01 22:40:00,22:59,2025-05-01 22:59:00,19,1,15.9,147,88,20
Hong Kong,HKG,Swiss,B77W,2025-05-01 22:40:00,22:55,2025-05-01 22:55:00,15,1,15.9,73,88,20
Dubai,DXB,Emirates,B77W,2025-05-01 22:15:00,22:19,2025-05-01 22:19:00,4,1,15.9,52,38,20
Barcelona,BCN,Vueling,A321,2025-05-01 22:05:00,22:27,2025-05-01 22:27:00,22,1,15.9,13,96,4
Prague,PRG,Swiss,BCS1,2025-05-01 22:05:00,22:17,2025-05-01 22:17:00,12,1,15.9,133,88,23
Bucharest,OTP,Air Baltic,BCS3,2025-05-01 22:00:00,22:21,2025-05-01 22:21:00,21,1,15.9,33,5,24
Vilnius,VNO,Air Baltic,BCS3,2025-05-01 22:00:00,22:10,2025-05-01 22:10:00,10,1,15.9,176,5,24
Larnaca,LCA,Edelweiss Air,A320,2025-05-01 22:15:00,22:33,2025-05-01 22:33:00,18,1,15.9,88,34,3
Valencia,VLC,Swiss,A20N,2025-05-01 22:00:00,22:29,2025-05-01 22:29:00,29,1,15.9,173,88,0
Pristina,PRN,Chair Airlines,A320,2025-05-02 05:45:00,06:11,2025-05-02 06:11:00,26,1,15.4,134,26,3
Antalya,AYT,Edelweiss Air,A359,2025-05-02 05:45:00,06:07,2025-05-02 06:07:00,22,1,15.4,6,34,8
Gdansk,GDN,Helvetic Airways,E190,2025-05-02 06:50:00,07:06,2025-05-02 07:06:00,16,1,15.4,64,57,41
Belgrade,BEG,Swiss,BCS3,2025-05-02 06:55:00,07:16,2025-05-02 07:16:00,21,1,15.4,16,88,24
Madrid,MAD,Helvetic Airways,E295,2025-05-02 06:55:00,07:35,2025-05-02 07:35:00,40,1,15.4,97,57,44
Kosice,KSC,Air Baltic,BCS3,2025-05-02 06:55:00,07:13,2025-05-02 07:13:00,18,1,15.4,83,5,24
Frankfurt,FRA,Helvetic Airways,E190,2025-05-02 06:55:00,07:08,2025-05-02 07:08:00,13,1,15.4,61,57,41
Birmingham,BHX,Swiss,BCS3,2025-05-02 06:50:00,07:10,2025-05-02 07:10:00,20,1,15.4,21,88,24
Hurghada,HRG,Edelweiss Air,A320,2025-05-02 06:45:00,07:05,2025-05-02 07:05:00,20,1,15.4,74,34,3
Palma de Mallorca,PMI,Swiss,A321,2025-05-02 06:45:00,06:58,2025-05-02 06:58:00,13,1,15.4,125,88,4
Edinburgh,EDI,Edelweiss Air,A320,2025-05-02 06:35:00,06:42,2025-05-02 06:42:00,7,1,15.4,56,34,3
Tenerife,TFS,Edelweiss Air,A320,2025-05-02 06:30:00,07:11,2025-05-02 07:11:00,41,1,15.4,166,34,3
Dublin,DUB,Helvetic Airways,E290,2025-05-02 06:30:00,06:38,2025-05-02 06:38:00,8,1,15.4,53,57,43
Hurghada,HRG,Chair Airlines,A320,2025-05-02 06:30:00,06:44,2025-05-02 06:44:00,14,1,15.4,74,26,3
Funchal,FNC,Edelweiss Air,A320,2025-05-02 06:25:00,06:56,2025-05-02 06:56:00,31,1,15.4,63,34,3
Gran Canaria,LPA,Edelweiss Air,A320,2025-05-02 06:25:00,07:01,2025-05-02 07:01:00,36,1,15.4,67,34,3
Seville,SVQ,Edelweiss Air,A320,2025-05-02 06:20:00,06:35,2025-05-02 06:35:00,15,1,15.4,150,34,3
Sharm el-Sheikh,SSH,Edelweiss Air,A320,2025-05-02 06:20:00,06:30,2025-05-02 06:30:00,10,1,15.4,152,34,3
Porto,OPO,Swiss,BCS3,2025-05-02 06:20:00,06:52,2025-05-02 06:52:00,32,1,15.4,132,88,24
Pristina,PRN,Edelweiss Air,A320,2025-05-02 06:10:00,06:50,2025-05-02 06:50:00,40,1,15.4,134,34,3
Lisbon,LIS,TAP Air Portugal,A20N,2025-05-02 06:10:00,06:41,2025-05-02 06:41:00,31,1,15.4,90,90,0
Bilbao,BIO,Edelweiss Air,A320,2025-05-02 06:00:00,06:28,2025-05-02 06:28:00,28,1,15.4,20,34,3
Hurghada,HRG,Edelweiss Air,A320,2025-05-02 06:00:00,06:13,2025-05-02 06:13:00,13,1,15.4,74,34,3
Larnaca,LCA,Edelweiss Air,A320,2025-05-02 06:25:00,06:55,2025-05-02 06:55:00,30,1,15.4,88,34,3
Madrid,MAD,Iberia,A20N,2025-05-02 07:30:00,07:49,2025-05-02 07:49:00,19,1,15.4,97,59,0
Vienna,VIE,Swiss,A320,2025-05-02 07:20:00,07:44,2025-05-02 07:44:00,24,1,15.4,175,88,3
Paris,CDG,Swiss,A320,2025-05-02 07:25:00,07:46,2025-05-02 07:46:00,21,1,15.4,126,88,3
Brussels,BRU,Swiss,A320,2025-05-02 07:25:00,07:43,2025-05-02 07:43:00,18,1,15.4,32,88,3
Geneva,GVA,Swiss,A321,2025-05-02 07:25:00,07:53,2025-05-02 07:53:00,28,1,15.4,65,88,4
Nice,NCE,Swiss,BCS3,2025-05-02 07:30:00,07:56,2025-05-02 07:56:00,26,1,15.4,116,88,24
Rome,FCO,Swiss,A320,2025-05-02 07:20:00,07:40,2025-05-02 07:40:00,20,1,15.4,142,88,3
Sarajevo,SJJ,Helvetic Airways,E295,2025-05-02 07:30:00,07:54,2025-05-02 07:54:00,24,1,15.4,148,57,44
Istanbul,IST,Turkish Airlines,A321,2025-05-02 07:40:00,07:51,2025-05-02 07:51:00,11,1,15.4,76,93,4
Heraklion,HER,Chair Airlines,A319,2025-05-02 07:40:00,07:57,2025-05-02 07:57:00,17,1,15.4,72,26,2
Paris,CDG,Air France,BCS3,2025-05-02 07:45:00,08:01,2025-05-02 08:01:00,16,1,15.4,126,10,24
Prague,PRG,Helvetic Airways,E195,2025-05-02 07:50:00,08:03,2025-05-02 08:03:00,13,1,15.4,133,57,42
Amsterdam,AMS,Swiss,A20N,2025-05-02 07:20:00,07:59,2025-05-02 07:59:00,39,1,15.4,5,88,0
Dusseldorf,DUS,Helvetic Airways,E195,2025-05-02 07:30:00,07:47,2025-05-02 07:47:00,17,1,15.4,55,57,42
Berlin,BER,Swiss,BCS1,2025-05-02 07:20:00,07:41,2025-05-02 07:41:00,21,1,15.4,18,88,23
Manchester,MAN,Swiss,BCS3,2025-05-02 07:05:00,08:48,2025-05-02 08:48:00,103,1,15.4,101,88,24
Munich,MUC,Edelweiss Air,A320,2025-05-02 07:15:00,07:33,2025-05-02 07:33:00,18,1,15.4,111,34,3
Amsterdam,AMS,KLM,B738,2025-05-02 07:00:00,07:23,2025-05-02 07:23:00,23,1,15.4,5,65,14
Tirana,TIA,Helvetic Airways,E290,2025-05-02 07:00:00,07:21,2025-05-02 07:21:00,21,1,15.4,168,57,43
Naples,NAP,Swiss,A320,2025-05-02 07:00:00,07:18,2025-05-02 07:18:00,18,1,15.4,113,88,3
Krakow,KRK,Helvetic Airways,E195,2025-05-02 07:15:00,07:38,2025-05-02 07:38:00,23,1,15.4,84,57,42
London,LHR,Swiss,A21N,2025-05-02 07:05:00,07:27,2025-05-02 07:27:00,22,1,15.4,92,88,1
Warsaw,WAW,Helvetic Airways,E190,2025-05-02 07:05:00,07:19,2025-05-02 07:19:00,14,1,15.4,177,57,41
Palermo,PMO,Swiss,A20N,2025-05-02 07:00:00,07:14,2025-05-02 07:14:00,14,1,15.4,124,88,0
Copenhagen,CPH,Swiss,A320,2025-05-02 07:10:00,07:25,2025-05-02 07:25:00,15,1,15.4,45,88,3
Barcelona,BCN,Swiss,A321,2025-05-02 07:10:00,07:37,2025-05-02 07:37:00,27,1,15.4,13,88,4
Budapest,BUD,Air Baltic,BCS3,2025-05-02 07:10:00,07:28,2025-05-02 07:28:00,18,1,15.4,34,5,24
London,LHR,British Airways,A20N,2025-05-02 07:15:00,07:32,2025-05-02 07:32:00,17,1,15.4,92,22,0
Hamburg,HAM,Helvetic Airways,E295,2025-05-02 07:15:00,07:30,2025-05-02 07:30:00,15,1,15.4,69,57,44
Florence,FLR,Swiss,BCS1,2025-05-02 08:35:00,08:45,2025-05-02 08:45:00,10,1,15.4,60,88,23
Thessaloniki,SKG,Swiss,A20N,2025-05-02 08:40:00,09:01,2025-05-02 09:01:00,21,1,15.4,167,88,0
Ljubljana,LJU,Helvetic Airways,E190,2025-05-02 08:55:00,09:09,2025-05-02 09:09:00,14,1,15.4,91,57,41
Taranto,TAR,Swiss Air,CL60,2025-05-02 08:50:00,08:42,2025-05-02 08:42:00,-8,1,15.4,162,89,35
Vienna,VIE,Austrian Airlines,A320,2025-05-02 08:50:00,09:20,2025-05-02 09:20:00,30,1,15.4,175,19,3
Berlin,BER,Eurowings,A320,2025-05-02 08:50:00,09:13,2025-05-02 09:13:00,23,1,15.4,18,45,3
Bologna,BLQ,Helvetic Airways,E290,2025-05-02 08:45:00,08:52,2025-05-02 08:52:00,7,1,15.4,24,57,43
Venice,VCE,Helvetic Airways,E295,2025-05-02 08:45:00,08:59,2025-05-02 08:59:00,14,1,15.4,174,57,44
Luxembourg,LUX,Air Baltic,BCS3,2025-05-02 08:40:00,08:54,2025-05-02 08:54:00,14,1,15.4,95,5,24
Rome,FCO,easyJet,A319,2025-05-02 08:30:00,08:34,2025-05-02 08:34:00,4,1,15.4,142,98,2
Berlin,BER,Helvetic Airways,E190,2025-05-02 08:15:00,08:23,2025-05-02 08:23:00,8,1,15.4,18,57,41
Frankfurt,FRA,Lufthansa,A319,2025-05-02 08:15:00,08:25,2025-05-02 08:25:00,10,1,15.4,61,69,2
Berlin,BER,easyJet,A320,2025-05-02 08:10:00,08:29,2025-05-02 08:29:00,19,1,15.4,18,98,3
London,LCY,Swiss,BCS1,2025-05-02 08:10:00,08:20,2025-05-02 08:20:00,10,1,15.4,92,88,23
Cologne,CGN,Eurowings,A319,2025-05-02 08:05:00,08:15,2025-05-02 08:15:00,10,1,15.4,43,45,2
Frankfurt,FRA,Condor,A320,2025-05-02 08:00:00,08:13,2025-05-02 08:13:00,13,1,15.4,61,29,3
Dusseldorf,DUS,Eurowings,A319,2025-05-02 08:45:00,09:08,2025-05-02 09:08:00,23,1,15.4,55,45,2
Barcelona,BCN,Vueling,A320,2025-05-02 09:35:00,10:57,2025-05-02 10:57:00,82,1,15.4,13,96,3
Stockholm,ARN,Air Baltic,BCS3,2025-05-02 09:40:00,09:58,2025-05-02 09:58:00,18,1,15.4,157,5,24
Malaga,AGP,Swiss,A21N,2025-05-02 09:40:00,10:06,2025-05-02 10:06:00,26,1,15.4,98,88,1
Doha,DOH,Qatar Airways,A359,2025-05-02 09:40:00,10:15,2025-05-02 10:15:00,35,1,15.4,50,77,8
Antalya,AYT,SunExpress,B738,2025-05-02 09:40:00,10:05,2025-05-02 10:05:00,25,1,15.4,6,87,14
Mumbai,BOM,Swiss,A333,2025-05-02 09:45:00,10:00,2025-05-02 10:00:00,15,1,15.4,110,88,6
Chicago,ORD,United Airlines,B763,2025-05-02 09:50:00,09:56,2025-05-02 09:56:00,6,1,15.4,41,94,16
London,LHR,British Airways,A320,2025-05-02 09:50:00,09:54,2025-05-02 09:54:00,4,1,15.4,92,22,3
Miami,MIA,Swiss,A333,2025-05-02 09:50:00,10:09,2025-05-02 10:09:00,19,1,15.4,107,88,6
Toronto,YYZ,Swiss,A333,2025-05-02 09:55:00,10:21,2025-05-02 10:21:00,26,1,15.4,170,88,6
Antalya,AYT,Pegasus,A20N,2025-05-02 09:55:00,10:20,2025-05-02 10:20:00,25,1,15.4,6,76,0
Palma de Mallorca,PMI,easyJet,A319,2025-05-02 09:55:00,10:17,2025-05-02 10:17:00,22,1,15.4,125,98,2
San Jose,SJO,Edelweiss Air,A343,2025-05-02 09:35:00,10:10,2025-05-02 10:10:00,35,1,15.4,146,34,7
Malta,MLA,Swiss,A320,2025-05-02 09:35:00,09:40,2025-05-02 09:40:00,5,1,15.4,100,88,3
Porto,OPO,Swiss,A321,2025-05-02 09:45:00,10:08,2025-05-02 10:08:00,23,1,15.4,132,88,4
Stuttgart,STR,Swiss,BCS1,2025-05-02 09:30:00,09:42,2025-05-02 09:42:00,12,1,15.4,158,88,23
Milan,MXP,Air Baltic,BCS3,2025-05-02 09:00:00,09:11,2025-05-02 09:11:00,11,1,15.4,108,5,24
Munich,MUC,Helvetic Airways,E195,2025-05-02 09:30:00,09:34,2025-05-02 09:34:00,4,1,15.4,111,57,42
Brussels,BRU,Air Baltic,BCS3,2025-05-02 09:00:00,09:15,2025-05-02 09:15:00,15,1,15.4,32,5,24
Weeze,NRN,AXIS Aviation,F2TH,2025-05-02 09:00:00,08:57,2025-05-02 08:57:00,-3,1,15.4,179,1,49
Hamburg,HAM,Eurowings,A319,2025-05-02 09:05:00,09:49,2025-05-02 09:49:00,44,1,15.4,69,45,2
Geneva,GVA,Swiss,A320,2025-05-02 09:10:00,09:48,2025-05-02 09:48:00,38,1,15.4,65,88,3
Thessaloniki,SKG,Aegean Airlines,A320,2025-05-02 09:15:00,09:30,2025-05-02 09:30:00,15,1,15.4,167,2,3
London,BQH,Jung Sky,C25A,2025-05-02 09:00:00,09:06,2025-05-02 09:06:00,6,1,15.4,92,64,26
Hamburg,HAM,NetJets Europe,C68A,2025-05-02 09:15:00,09:25,2025-05-02 09:25:00,10,1,15.4,69,73,32
Amsterdam,AMS,KLM,B738,2025-05-02 09:20:00,09:47,2025-05-02 09:47:00,27,1,15.4,5,65,14
Chicago,ORD,Swiss,A333,2025-05-02 09:25:00,09:43,2025-05-02 09:43:00,18,1,15.4,41,88,6
Athens,ATH,Air Baltic,BCS3,2025-05-02 09:25:00,10:00,2025-05-02 10:00:00,35,1,15.4,8,5,24
Frankfurt,FRA,Air Dolomiti,E190,2025-05-02 09:30:00,09:31,2025-05-02 09:31:00,1,1,15.4,61,8,41
Belgrade,BEG,Getjet Airlines,A320,2025-05-02 09:30:00,10:03,2025-05-02 10:03:00,33,1,15.4,16,54,3
Alicante,ALC,Swiss,A20N,2025-05-02 09:15:00,09:24,2025-05-02 09:24:00,9,1,15.4,3,88,0
Oslo,OSL,Helvetic Airways,E190,2025-05-02 10:40:00,11:14,2025-05-02 11:14:00,34,1,15.4,122,57,41
London,LGW,easyJet,A320,2025-05-02 10:50:00,11:22,2025-05-02 11:22:00,32,1,15.4,92,98,3
Istanbul,IST,Turkish Airlines,A333,2025-05-02 10:50:00,11:01,2025-05-02 11:01:00,11,1,15.4,76,93,6
Dublin,DUB,Swiss,A20N,2025-05-02 10:50:00,10:59,2025-05-02 10:59:00,9,1,15.4,53,88,0
Lisbon,LIS,easyJet,A320,2025-05-02 10:45:00,11:32,2025-05-02 11:32:00,47,1,15.4,90,98,3
Rome,FCO,ITA Airways,A20N,2025-05-02 10:45:00,11:09,2025-05-02 11:09:00,24,1,15.4,142,58,0
Vienna,VIE,Austrian Airlines,A320,2025-05-02 10:40:00,10:55,2025-05-02 10:55:00,15,1,15.4,175,19,3
Sofia,SOF,Bulgaria Air,BCS1,2025-05-02 10:40:00,10:44,2025-05-02 10:44:00,4,1,15.4,155,24,23
London,LHR,Swiss,A20N,2025-05-02 10:30:00,10:46,2025-05-02 10:46:00,16,1,15.4,92,88,0
Faro,FAO,easyJet,A319,2025-05-02 10:30:00,11:25,2025-05-02 11:25:00,55,1,15.4,59,98,2
Warsaw,WAW,LOT,E295,2025-05-02 10:30:00,10:48,2025-05-02 10:48:00,18,1,15.4,177,68,44
Copenhagen,CPH,SAS,A319,2025-05-02 10:20:00,10:35,2025-05-02 10:35:00,15,1,15.4,45,80,2
New York,EWR,United Airlines,B763,2025-05-02 10:10:00,10:40,2025-05-02 10:40:00,30,1,15.4,115,94,16
Atlanta,ATL,Delta Air Lines,B763,2025-05-02 10:10:00,10:23,2025-05-02 10:23:00,13,1,15.4,9,33,16
Porto,OPO,easyJet,A320,2025-05-02 10:05:00,10:28,2025-05-02 10:28:00,23,1,15.4,132,98,3
London,LCY,British Airways,E190,2025-05-02 10:05:00,10:30,2025-05-02 10:30:00,25,1,15.4,92,22,41
New York,JFK,Swiss,A333,2025-05-02 10:00:00,10:25,2025-05-02 10:25:00,25,1,15.4,115,88,6
Palma de Mallorca,PMI,Swiss,A21N,2025-05-02 10:00:00,10:18,2025-05-02 10:18:00,18,1,15.4,125,88,1
Malaga,AGP,easyJet,A319,2025-05-02 10:35:00,11:58,2025-05-02 11:58:00,83,1,15.4,98,98,2
Philadelphia,PHL,American Airlines,B788,2025-05-02 11:45:00,11:51,2025-05-02 11:51:00,6,1,15.4,127,17,21
Singapore,SIN,Singapore Airlines,B77W,2025-05-02 11:45:00,12:05,2025-05-02 12:05:00,20,1,15.4,153,83,20
Madrid,MAD,Iberia,A20N,2025-05-02 11:50:00,12:43,2025-05-02 12:43:00,53,1,15.4,97,59,0
Amsterdam,AMS,KLM,B738,2025-05-02 11:50:00,12:28,2025-05-02 12:28:00,38,1,15.4,5,65,14
Washington,IAD,United Airlines,B763,2025-05-02 11:55:00,12:55,2025-05-02 12:55:00,60,1,15.4,178,94,16
London,LCY,Swiss,BCS1,2025-05-02 11:50:00,12:30,2025-05-02 12:30:00,40,1,15.4,92,88,23
Geneva,GVA,Swiss,BCS3,2025-05-02 11:55:00,12:15,2025-05-02 12:15:00,20,1,15.4,65,88,24
Kalamata,KLX,Edelweiss Air,A320,2025-05-02 11:55:00,12:16,2025-05-02 12:16:00,21,1,15.4,79,34,3
Marrakesh,RAK,Edelweiss Air,A320,2025-05-02 11:40:00,12:06,2025-05-02 12:06:00,26,1,15.4,103,34,3
Tel Aviv,TLV,Swiss,A333,2025-05-02 11:50:00,12:13,2025-05-02 12:13:00,23,1,15.4,165,88,6
Istanbul,SAW,BBN Airlines,A321,2025-05-02 11:40:00,11:59,2025-05-02 11:59:00,19,1,15.4,76,21,4
Zagreb,ZAG,Croatia Airlines,DH8D,2025-05-02 11:45:00,11:55,2025-05-02 11:55:00,10,1,15.4,181,31,39
Palma de Mallorca,PMI,Chair Airlines,A320,2025-05-02 11:30:00,12:01,2025-05-02 12:01:00,31,1,15.4,125,26,3
Palma de Mallorca,PMI,Edelweiss Air,A320,2025-05-02 11:05:00,11:27,2025-05-02 11:27:00,22,1,15.4,125,34,3
Istanbul,SAW,Pegasus,A21N,2025-05-02 11:35:00,11:49,2025-05-02 11:49:00,14,1,15.4,76,76,1
Heraklion,HER,Aegean Airlines,A320,2025-05-02 11:10:00,11:28,2025-05-02 11:28:00,18,1,15.4,72,2,3
Madrid,MAD,Air Europa,B738,2025-05-02 11:10:00,12:04,2025-05-02 12:04:00,54,1,15.4,97,9,14
Athens,ATH,Aegean Airlines,A20N,2025-05-02 11:15:00,11:45,2025-05-02 11:45:00,30,1,15.4,8,2,0
Palma de Mallorca,PMI,Eurowings,A320,2025-05-02 11:10:00,11:43,2025-05-02 11:43:00,33,1,15.4,125,45,3
Abu Dhabi,AUH,Etihad Airways,B789,2025-05-02 11:15:00,11:42,2025-05-02 11:42:00,27,1,15.4,0,41,22
Paris,CDG,Air France,BCS3,2025-05-02 11:20:00,11:37,2025-05-02 11:37:00,17,1,15.4,126,10,24
Frankfurt,FRA,Lufthansa,A319,2025-05-02 11:20:00,12:02,2025-05-02 12:02:00,42,1,15.4,61,69,2
Bahrain,BAH,VistaJet,E35L,2025-05-02 11:25:00,11:53,2025-05-02 11:53:00,28,1,15.4,11,95,45
Tel Aviv,TLV,El Al,B738,2025-05-02 11:30:00,12:37,2025-05-02 12:37:00,67,1,15.4,165,36,14
Dublin,DUB,Aer Lingus,A320,2025-05-02 11:15:00,11:30,2025-05-02 11:30:00,15,1,15.4,53,3,3
Montreal,YUL,Swiss,A333,2025-05-02 12:40:00,13:03,2025-05-02 13:03:00,23,1,15.4,109,88,6
Copenhagen,CPH,Swiss,A320,2025-05-02 12:30:00,12:48,2025-05-02 12:48:00,18,1,15.4,45,88,3
Nice,NCE,Swiss,BCS1,2025-05-02 12:35:00,13:06,2025-05-02 13:06:00,31,1,15.4,116,88,23
Hamburg,HAM,Swiss,BCS3,2025-05-02 12:35:00,13:02,2025-05-02 13:02:00,27,1,15.4,69,88,24
Venice,VCE,Swiss,A321,2025-05-02 12:35:00,12:57,2025-05-02 12:57:00,22,1,15.4,174,88,4
Bologna,BLQ,Helvetic Airways,E195,2025-05-02 12:35:00,12:52,2025-05-02 12:52:00,17,1,15.4,24,57,42
Berlin,BER,Swiss,A20N,2025-05-02 12:40:00,13:09,2025-05-02 13:09:00,29,1,15.4,18,88,0
Rome,FCO,Swiss,A320,2025-05-02 12:45:00,13:13,2025-05-02 13:13:00,28,1,15.4,142,88,3
Paris,CDG,Air Baltic,BCS3,2025-05-02 12:45:00,13:00,2025-05-02 13:00:00,15,1,15.4,126,5,24
Dusseldorf,DUS,Helvetic Airways,E290,2025-05-02 12:45:00,13:30,2025-05-02 13:30:00,45,1,15.4,55,57,43
Prague,PRG,Swiss,BCS1,2025-05-02 12:45:00,13:14,2025-05-02 13:14:00,29,1,15.4,133,88,23
Amsterdam,AMS,Swiss,BCS1,2025-05-02 12:30:00,13:10,2025-05-02 13:10:00,40,1,15.4,5,88,23
Washington,IAD,Swiss,A333,2025-05-02 12:50:00,13:16,2025-05-02 13:16:00,26,1,15.4,178,88,6
Frankfurt,FRA,Swiss,BCS3,2025-05-02 12:50:00,13:26,2025-05-02 13:26:00,36,1,15.4,61,88,24
Lisbon,LIS,Swiss,A21N,2025-05-02 12:50:00,13:20,2025-05-02 13:20:00,30,1,15.4,90,88,1
Tokyo,NRT,Swiss,B77W,2025-05-02 12:55:00,13:17,2025-05-02 13:17:00,22,1,15.4,169,88,20
Hannover,HAJ,Helvetic Airways,E190,2025-05-02 12:40:00,13:18,2025-05-02 13:18:00,38,1,15.4,70,57,41
Dubai,DXB,Swiss,B77W,2025-05-02 12:30:00,12:54,2025-05-02 12:54:00,24,1,15.4,52,88,20
Stockholm,ARN,Swiss,A320,2025-05-02 12:20:00,13:07,2025-05-02 13:07:00,47,1,15.4,157,88,3
Vienna,VIE,Swiss,A320,2025-05-02 12:25:00,12:41,2025-05-02 12:41:00,16,1,15.4,175,88,3
Gothenburg,GOT,Helvetic Airways,E195,2025-05-02 12:00:00,12:11,2025-05-02 12:11:00,11,1,15.4,66,57,42
Palermo,PMO,Swiss,A321,2025-05-02 12:00:00,12:18,2025-05-02 12:18:00,18,1,15.4,124,88,4
Bucharest,OTP,Air Baltic,BCS3,2025-05-02 12:00:00,12:07,2025-05-02 12:07:00,7,1,15.4,33,5,24
London,LHR,Swiss,BCS3,2025-05-02 12:05:00,12:25,2025-05-02 12:25:00,20,1,15.4,92,88,24
Brindisi,BDS,Swiss,A320,2025-05-02 12:05:00,12:47,2025-05-02 12:47:00,42,1,15.4,29,88,3
Athens,ATH,Swiss,A20N,2025-05-02 12:05:00,12:36,2025-05-02 12:36:00,31,1,15.4,8,88,0
Valencia,VLC,Swiss,A320,2025-05-02 12:05:00,12:23,2025-05-02 12:23:00,18,1,15.4,173,88,3
Delhi,DEL,Swiss,A333,2025-05-02 12:10:00,12:34,2025-05-02 12:34:00,24,1,15.4,48,88,6
Cairo,CAI,Swiss,BCS3,2025-05-02 12:10:00,12:50,2025-05-02 12:50:00,40,1,15.4,36,88,24
Krakow,KRK,Helvetic Airways,E190,2025-05-02 12:10:00,12:22,2025-05-02 12:22:00,12,1,15.4,84,57,41
Palma de Mallorca,PMI,Swiss,A320,2025-05-02 12:10:00,12:26,2025-05-02 12:26:00,16,1,15.4,125,88,3
Warsaw,WAW,Helvetic Airways,E195,2025-05-02 12:15:00,12:31,2025-05-02 12:31:00,16,1,15.4,177,57,42
Belgrade,BEG,Swiss,BCS3,2025-05-02 12:15:00,12:38,2025-05-02 12:38:00,23,1,15.4,16,88,24
Naples,NAP,Air Baltic,BCS3,2025-05-02 12:20:00,12:45,2025-05-02 12:45:00,25,1,15.4,113,5,24
Barcelona,BCN,Swiss,A320,2025-05-02 12:20:00,12:59,2025-05-02 12:59:00,39,1,15.4,13,88,3
Marseille,MRS,Helvetic Airways,E290,2025-05-02 12:25:00,12:42,2025-05-02 12:42:00,17,1,15.4,105,57,43
Wroclaw,WRO,Helvetic Airways,E295,2025-05-02 12:25:00,12:39,2025-05-02 12:39:00,14,1,15.4,180,57,44
Budapest,BUD,Air Baltic,BCS3,2025-05-02 12:25:00,12:51,2025-05-02 12:51:00,26,1,15.4,34,5,24
Florence,FLR,Helvetic Airways,E290,2025-05-02 12:55:00,13:11,2025-05-02 13:11:00,16,1,15.4,60,57,43
Brussels,BRU,Helvetic Airways,E290,2025-05-02 12:55:00,13:32,2025-05-02 13:32:00,37,1,15.4,32,57,43
Seville,SVQ,AlbaStar,B738,2025-05-02 12:55:00,13:23,2025-05-02 13:23:00,28,1,15.4,150,15,14
Geneva,GVA,Swiss,BCS3,2025-05-02 13:00:00,14:03,2025-05-02 14:03:00,63,1,15.4,65,88,24
Las Vegas,LAS,Edelweiss Air,A343,2025-05-02 13:55:00,15:06,2025-05-02 15:06:00,71,1,15.4,89,34,7
San Francisco,SFO,United Airlines,B772,2025-05-02 13:35:00,13:49,2025-05-02 13:49:00,14,1,15.4,145,94,18
Berlin,BER,Helvetic Airways,E290,2025-05-02 13:35:00,13:54,2025-05-02 13:54:00,19,1,15.4,18,57,43
New York,JFK,Delta Air Lines,B764,2025-05-02 13:35:00,13:48,2025-05-02 13:48:00,13,1,15.4,115,33,17
Bangkok,BKK,Thai Airways,B77W,2025-05-02 13:30:00,14:19,2025-05-02 14:19:00,49,1,15.4,12,91,20
Hong Kong,HKG,Cathay Pacific,A359,2025-05-02 13:30:00,13:58,2025-05-02 13:58:00,28,1,15.4,73,25,8
Fuerteventura,FUE,Edelweiss Air,A320,2025-05-02 13:25:00,13:46,2025-05-02 13:46:00,21,1,15.4,62,34,3
Gran Canaria,LPA,Edelweiss Air,A320,2025-05-02 13:25:00,13:55,2025-05-02 13:55:00,30,1,15.4,67,34,3
Toronto,YYZ,Air Canada,B77W,2025-05-02 13:25:00,13:51,2025-05-02 13:51:00,26,1,15.4,170,7,20
Seoul,ICN,Swiss,A343,2025-05-02 13:20:00,13:39,2025-05-02 13:39:00,19,1,15.4,149,88,7
Tampa,TPA,Edelweiss Air,A343,2025-05-02 13:20:00,13:56,2025-05-02 13:56:00,36,1,15.4,161,34,7
Lisbon,LIS,TAP Air Portugal,A320,2025-05-02 13:15:00,13:45,2025-05-02 13:45:00,30,1,15.4,90,90,3
Munich,MUC,Helvetic Airways,E295,2025-05-02 13:15:00,13:42,2025-05-02 13:42:00,27,1,15.4,111,57,44
New York,JFK,Swiss,A333,2025-05-02 13:15:00,13:50,2025-05-02 13:50:00,35,1,15.4,115,88,6
